#{"t_start": 1674743108.5023897, "env_id": null}
r,l,t
21.0,1995,33160.826871
21.0,1995,33164.183386
21.0,2055,33165.884848
21.0,1995,33171.727158
21.0,1995,33173.017987
21.0,1995,33176.285653
21.0,2055,33177.333517
21.0,1995,33177.368948
21.0,1995,33181.644432
21.0,1995,33185.720313
19.0,2853,33186.994879
21.0,1995,33187.28371
18.0,2509,33190.177315
21.0,1995,33194.23561
21.0,1995,33198.075117
21.0,1995,33201.986439
21.0,1995,33203.693538
21.0,1995,33209.557033
19.0,3243,33211.911752
21.0,2055,33211.963048
18.0,2802,33213.863237
21.0,1995,33214.089849
21.0,1995,33215.17187
20.0,2182,33218.68275
21.0,2055,33220.589972
21.0,1995,33223.520624
21.0,1995,33225.082647
21.0,2177,33228.246047
21.0,2055,33233.049058
21.0,2055,33236.873724
19.0,2508,33237.49423
21.0,1995,33239.681962
21.0,1995,33241.378701
21.0,1995,33247.205956
21.0,1995,33249.604875
21.0,2055,33252.628749
21.0,1995,33252.789677
21.0,2055,33252.861889
20.0,2332,33255.913025
21.0,1995,33258.206231
21.0,2055,33263.811741
20.0,2457,33269.842583
20.0,2841,33272.233567
21.0,1995,33274.469419
20.0,2224,33274.961944
21.0,1995,33275.096022
19.0,2593,33277.138852
21.0,2055,33278.444646
21.0,1995,33279.014182
21.0,1995,33284.901911
21.0,1995,33287.313255
21.0,2055,33291.479162
21.0,2055,33291.70637
21.0,1995,33293.650367
21.0,1995,33295.928757
20.0,2392,33298.044083
21.0,1995,33301.592796
21.0,1995,33307.613983
21.0,2055,33311.133679
21.0,1995,33312.248905
21.0,1995,33312.740229
21.0,1995,33314.902697
21.0,1995,33316.209804
21.0,2055,33317.920685
19.0,2289,33318.467031
21.0,1995,33322.796256
21.0,1995,33329.460656
21.0,1995,33329.689251
21.0,1995,33333.930413
21.0,1995,33336.071895
19.0,2746,33339.691568
21.0,1995,33339.759493
20.0,2743,33346.088823
21.0,2055,33347.070163
21.0,1995,33349.547851
21.0,1995,33350.649062
21.0,2055,33352.276041
21.0,1995,33353.307493
21.0,1995,33354.612562
21.0,1995,33356.316632
21.0,2055,33357.989336
21.0,2055,33362.176286
21.0,1995,33367.604647
21.0,1995,33367.866002
21.0,2055,33373.26295
21.0,1995,33374.204074
20.0,2091,33379.531861
20.0,2178,33381.112527
21.0,2055,33385.977968
20.0,2223,33388.171137
21.0,1995,33388.333515
21.0,1995,33390.956769
21.0,2055,33391.072851
21.0,1995,33392.267356
21.0,1995,33393.972348
21.0,2055,33396.770852
21.0,1995,33399.95853
21.0,1995,33405.415095
21.0,1995,33405.641513
18.0,3049,33407.312055
21.0,1995,33411.001091
21.0,1995,33411.946069
21.0,1995,33418.90536
21.0,2055,33424.976625
21.0,1995,33426.06165
21.0,1995,33426.226538
21.0,1995,33430.164776
21.0,2115,33431.133781
21.0,1995,33431.864116
21.0,2055,33435.805046
18.0,3033,33436.981702
21.0,2055,33438.881955
20.0,2696,33442.240022
21.0,1995,33443.408487
21.0,2055,33444.31705
21.0,2055,33446.181385
21.0,1995,33449.685465
21.0,1995,33456.588072
21.0,2424,33456.798447
21.0,1995,33462.613729
21.0,1995,33463.694301
21.0,1995,33463.8558
21.0,2055,33468.906228
21.0,1995,33469.47533
21.0,2055,33469.89224
21.0,1995,33474.631286
21.0,1995,33476.511574
21.0,1995,33479.882164
17.0,2394,33481.046482
21.0,1995,33481.102587
21.0,1995,33482.009153
21.0,1995,33483.90101
21.0,2055,33488.632223
21.0,1995,33494.452432
21.0,1995,33494.662689
21.0,2039,33501.27784
21.0,2055,33502.651572
21.0,2055,33502.812408
21.0,1995,33506.727539
21.0,1995,33507.299934
21.0,1995,33507.708742
21.0,1995,33512.409454
21.0,1995,33517.924201
21.0,1995,33519.089834
21.0,1995,33519.999166
21.0,1995,33521.86729
21.0,2055,33527.605539
20.0,2600,33530.412916
21.0,1995,33532.274087
21.0,1995,33532.486574
19.0,3032,33534.0852
21.0,2055,33541.770638
20.0,2271,33544.328612
21.0,1995,33545.567147
21.0,2055,33546.299258
21.0,2055,33551.395424
20.0,2437,33552.942285
21.0,1995,33555.512334
19.0,2850,33556.647482
21.0,1995,33556.68722
21.0,2055,33558.80987
21.0,1995,33559.548954
21.0,1995,33565.546563
21.0,1995,33568.490733
21.0,1995,33570.53472
21.0,1995,33572.521671
19.0,2415,33579.007751
21.0,1995,33580.437244
21.0,2055,33584.343268
21.0,1995,33585.235137
21.0,1995,33590.329577
21.0,1995,33591.879993
21.0,1995,33594.48024
21.0,1995,33595.626698
21.0,1995,33595.666564
21.0,1995,33598.497729
20.0,2746,33598.788018
21.0,2055,33598.905255
21.0,1995,33604.275488
21.0,1995,33607.090724
21.0,1995,33608.977489
21.0,1995,33610.786425
21.0,1995,33618.550762
21.0,1995,33622.21327
21.0,1995,33623.038001
21.0,1995,33628.16066
21.0,1995,33629.712792
21.0,2055,33633.472209
21.0,1995,33633.511931
19.0,2866,33633.672598
21.0,2055,33637.445618
21.0,2055,33637.843395
20.0,2151,33639.585107
19.0,2411,33641.394552
21.0,2055,33643.258472
21.0,1995,33644.938869
21.0,2055,33647.922285
21.0,1995,33648.609207
21.0,2055,33657.590154
21.0,1995,33660.133788
21.0,1995,33660.961475
21.0,1995,33667.573059
20.0,2122,33668.47685
21.0,1995,33671.333159
21.0,1995,33671.373898
21.0,1995,33671.53575
21.0,1995,33675.327458
21.0,2055,33676.870602
21.0,1995,33677.443527
21.0,1995,33681.130198
20.0,2195,33683.026864
21.0,1995,33685.797074
21.0,2055,33687.60082
21.0,2055,33696.428661
21.0,1995,33697.850595
21.0,1995,33698.680633
18.0,2888,33699.627625
21.0,1995,33705.312873
21.0,1995,33706.160781
21.0,1995,33709.02219
21.0,1995,33709.067756
20.0,2242,33714.056352
21.0,2055,33714.296198
21.0,1995,33714.693643
21.0,1995,33715.263037
21.0,1995,33718.92919
21.0,1995,33720.834579
21.0,2055,33724.714033
21.0,2055,33726.517374
21.0,1995,33736.443901
21.0,2055,33738.521141
20.0,2391,33743.080211
19.0,2504,33743.789708
21.0,2055,33744.214385
21.0,2055,33745.062302
21.0,1995,33746.773815
21.0,1995,33746.813887
21.0,2055,33752.731977
21.0,1995,33752.799515
21.0,2110,33754.007029
21.0,2055,33757.586938
21.0,2055,33759.490692
21.0,1995,33764.064003
17.0,2669,33764.924467
18.0,2517,33772.112239
21.0,2055,33775.180883
21.0,2055,33777.270768
21.0,1995,33781.750844
21.0,2039,33781.881482
21.0,1995,33782.186428
21.0,2055,33784.188151
21.0,1995,33784.785427
21.0,1995,33790.954585
21.0,1995,33792.174708
20.0,2451,33793.581414
21.0,2055,33796.925303
20.0,2211,33801.768581
17.0,2578,33801.931058
21.0,1995,33803.143472
21.0,2055,33803.430735
21.0,1995,33813.394574
21.0,1995,33815.481593
21.0,1995,33819.645443
21.0,1995,33819.773759
21.0,1995,33820.077519
21.0,2544,33820.742126
21.0,1995,33822.648121
21.0,2055,33829.919608
20.0,2439,33830.562955
21.0,2039,33830.856007
21.0,1995,33831.426888
21.0,1995,33834.780288
21.0,1995,33839.686727
21.0,2055,33840.986716
21.0,1995,33841.357827
21.0,2055,33842.218493
21.0,1995,33851.712234
21.0,1995,33857.937919
21.0,2055,33859.495651
21.0,2055,33860.156768
21.0,2055,33862.055359
20.0,2456,33862.513212
20.0,2407,33866.030927
21.0,1995,33868.939358
21.0,1995,33869.79114
21.0,2055,33874.258682
20.0,2423,33876.400816
20.0,2469,33878.182258
21.0,2055,33879.130423
21.0,1995,33879.293736
21.0,1995,33879.660387
21.0,2055,33881.640715
21.0,1995,33889.652451
21.0,1995,33895.9122
21.0,1995,33897.485045
21.0,1995,33900.180672
21.0,1995,33900.661455
21.0,1995,33904.266274
20.0,2397,33906.196435
21.0,2055,33909.225982
20.0,2211,33911.318738
21.0,1995,33912.566494
21.0,1995,33914.714816
21.0,1995,33917.599408
21.0,2055,33917.639901
21.0,1995,33917.972618
21.0,1995,33919.9739
19.0,2255,33922.394001
21.0,1995,33928.014325
21.0,1995,33934.270495
21.0,1995,33935.849042
21.0,1995,33938.451146
21.0,1995,33938.897503
21.0,1995,33942.320624
21.0,1995,33944.23473
21.0,1995,33949.51522
21.0,2055,33951.968299
21.0,1995,33952.987942
21.0,1995,33955.85504
21.0,1995,33955.895215
21.0,1995,33958.21679
20.0,2624,33959.409893
21.0,2055,33961.771072
20.0,2454,33964.922197
21.0,2055,33973.572839
21.0,1995,33973.998271
21.0,1995,33976.989082
21.0,2055,33977.690668
21.0,1995,33980.354938
20.0,2819,33981.791912
21.0,1995,33982.271292
21.0,2055,33988.507858
21.0,1995,33989.758713
21.0,1995,33990.768244
21.0,1995,33993.669221
21.0,2055,33997.150698
21.0,1995,33997.207112
20.0,2271,33998.917904
21.0,2055,34000.730183
21.0,1995,34002.745095
21.0,1995,34011.994475
21.0,1995,34014.990321
20.0,2211,34015.655452
21.0,2055,34016.816628
21.0,1995,34018.343614
21.0,1995,34020.251435
21.0,2055,34020.914085
21.0,1995,34027.655034
21.0,1995,34028.666484
21.0,2055,34032.69467
21.0,1995,34035.014485
21.0,1995,34035.070448
19.0,2468,34035.357958
21.0,1995,34036.752115
21.0,2055,34039.683891
21.0,1995,34040.569833
21.0,1995,34052.818859
21.0,1995,34053.48633
21.0,2055,34055.795361
21.0,2055,34057.314029
20.0,2482,34059.053675
21.0,2055,34059.249077
21.0,2055,34059.919066
21.0,1995,34066.539447
20.0,2239,34070.154249
21.0,1995,34070.628222
21.0,1995,34072.944117
21.0,1995,34073.281347
21.0,2055,34074.134227
21.0,1995,34074.703626
21.0,1995,34077.636806
19.0,2448,34086.998545
21.0,1995,34090.524082
21.0,2055,34092.310709
21.0,1995,34093.474582
21.0,1995,34094.983717
21.0,1995,34096.696897
21.0,1995,34096.891138
20.0,2307,34103.612137
21.0,1995,34104.382396
21.0,1995,34107.969071
21.0,1995,34108.401899
21.0,1995,34110.705569
21.0,1995,34111.041675
21.0,1995,34111.889026
21.0,1995,34112.442135
21.0,2055,34116.496813
21.0,1995,34124.765334
21.0,1995,34128.296972
21.0,2055,34132.393093
20.0,2121,34132.482195
21.0,2055,34133.914812
21.0,1995,34134.500667
21.0,1995,34134.694229
21.0,1995,34141.320632
21.0,1995,34142.124301
21.0,1995,34145.788554
21.0,1995,34146.226584
21.0,1995,34148.927055
21.0,2055,34149.738724
21.0,1995,34149.795154
21.0,1995,34150.357672
21.0,2055,34155.671387
21.0,1995,34163.012995
21.0,2055,34167.834088
21.0,2055,34171.997381
21.0,1995,34172.97422
21.0,1995,34173.170337
21.0,2055,34173.54137
19.0,2369,34178.100034
21.0,1995,34180.597965
21.0,2055,34180.985503
21.0,1995,34184.67919
21.0,2055,34188.502301
21.0,1995,34188.780133
21.0,2039,34189.02238
21.0,2055,34189.380936
20.0,2206,34198.13222
19.0,2720,34198.156758
21.0,2039,34202.192337
21.0,1995,34206.063211
21.0,1995,34210.280721
21.0,1995,34211.254391
21.0,1995,34211.835136
21.0,1995,34216.389381
21.0,1995,34222.964215
21.0,2604,34223.128121
18.0,2346,34225.995028
21.0,1995,34227.358523
21.0,2055,34228.296518
21.0,2055,34228.923837
20.0,2743,34233.331387
21.0,1995,34236.553332
21.0,2055,34237.695289
19.0,2766,34241.726013
21.0,2055,34241.76728
21.0,1995,34244.518749
21.0,2055,34249.860658
21.0,2055,34250.837826
21.0,2159,34253.409975
21.0,1995,34261.482963
21.0,2055,34262.828448
18.0,2542,34265.506845
21.0,2055,34265.79462
21.0,1995,34265.981305
21.0,1995,34267.572827
21.0,2055,34268.162738
21.0,1995,34275.29361
21.0,1995,34276.423826
21.0,1995,34280.395076
21.0,1995,34280.434785
19.0,2502,34281.721533
21.0,1995,34288.406093
21.0,2055,34290.504703
21.0,1995,34291.891439
19.0,2685,34296.426744
21.0,1995,34300.002383
21.0,2055,34302.483793
21.0,1995,34304.210532
21.0,2055,34307.568545
20.0,2211,34308.497386
21.0,2159,34309.009582
21.0,1995,34313.46113
21.0,1995,34318.673794
21.0,2055,34319.783255
21.0,2055,34321.131396
20.0,2910,34321.457621
21.0,1995,34326.712886
21.0,1995,34328.817783
19.0,2806,34330.118026
21.0,1995,34330.227274
21.0,1995,34334.557877
21.0,2055,34339.272526
21.0,1995,34340.566326
21.0,1995,34342.247312
21.0,1995,34345.599556
21.0,1995,34346.521628
21.0,1995,34347.038308
21.0,2055,34352.615994
21.0,1995,34357.727378
21.0,2055,34357.767652
21.0,1995,34359.09648
21.0,2115,34361.698476
21.0,1995,34364.631326
21.0,2055,34367.874803
21.0,2055,34369.1809
21.0,1995,34372.533956
20.0,2404,34376.011694
21.0,2055,34378.45859
21.0,1995,34378.619969
21.0,1995,34380.306954
21.0,1995,34383.650587
21.0,1995,34384.572017
20.0,2209,34389.1456
21.0,2055,34396.891738
21.0,1995,34397.086098
20.0,2439,34399.089941
21.0,2177,34399.25595
21.0,2055,34400.842572
21.0,1995,34406.108402
21.0,1995,34407.39612
21.0,1995,34410.688826
19.0,2449,34411.460302
21.0,2055,34415.200401
21.0,1995,34416.492924
21.0,2055,34417.780721
21.0,2055,34419.462462
21.0,1995,34421.667132
21.0,1995,34422.57696
21.0,1995,34427.096824
21.0,1995,34435.166743
21.0,2055,34436.209873
21.0,1995,34437.248079
21.0,2055,34438.546307
21.0,2055,34440.124275
21.0,1995,34444.00865
21.0,2055,34446.421834
21.0,1995,34449.356433
21.0,2055,34455.543223
21.0,1995,34455.705138
21.0,1995,34457.395198
20.0,2299,34458.877793
21.0,1995,34459.619883
17.0,2594,34459.929079
21.0,1995,34460.549013
21.0,2055,34466.22992
21.0,1995,34472.972205
21.0,1995,34474.954029
21.0,2055,34475.054625
21.0,1995,34476.250567
21.0,2055,34478.94677
21.0,2055,34482.821848
21.0,1995,34484.111089
21.0,1995,34487.031093
21.0,1995,34493.311352
21.0,1995,34493.528929
21.0,1995,34495.244211
21.0,1995,34496.743795
21.0,2055,34498.693995
21.0,2055,34499.003788
21.0,1995,34504.167438
19.0,2421,34506.54437
21.0,1995,34510.960446
21.0,1995,34513.048878
21.0,2055,34514.099119
21.0,1995,34514.268963
21.0,2055,34518.129045
21.0,1995,34520.97661
21.0,1995,34525.210025
19.0,2565,34533.35072
21.0,1995,34533.570374
21.0,2175,34535.165408
21.0,2055,34536.214862
21.0,1995,34536.955907
21.0,2144,34540.073764
21.0,2055,34543.571454
21.0,2055,34545.954302
20.0,2861,34548.349124
21.0,2055,34550.381094
21.0,2055,34552.469219
21.0,1995,34552.548102
21.0,2055,34553.532799
20.0,2343,34563.526118
21.0,2055,34565.165176
21.0,1995,34572.020491
21.0,2055,34573.355616
21.0,1995,34573.790974
21.0,1995,34574.843851
20.0,2959,34578.210952
21.0,1995,34582.207799
20.0,2237,34583.317562
21.0,2115,34586.866925
21.0,1995,34586.984078
21.0,2055,34590.151824
21.0,1995,34591.103347
20.0,2866,34592.116803
21.0,2159,34595.237188
20.0,2617,34602.947747
21.0,1995,34603.142281
20.0,2288,34607.149412
21.0,1995,34611.660744
21.0,2055,34612.379525
21.0,1995,34612.723245
21.0,2055,34617.242294
21.0,2406,34617.719482
21.0,1995,34620.088334
21.0,1995,34621.190607
21.0,1995,34624.722343
21.0,1995,34624.839371
21.0,1995,34629.045156
21.0,2055,34629.23975
21.0,1995,34630.059989
21.0,2055,34634.552621
21.0,1995,34641.134299
21.0,1995,34641.347873
21.0,1997,34645.399955
21.0,1995,34649.788466
21.0,1995,34650.502768
21.0,2055,34652.100312
21.0,1995,34655.781617
21.0,2055,34657.503775
21.0,2055,34659.863181
21.0,2055,34660.96335
21.0,1995,34663.456725
21.0,2055,34664.480326
21.0,1995,34667.552286
21.0,1995,34667.745627
21.0,1995,34668.575333
21.0,1995,34672.846709
21.0,1995,34679.417867
21.0,1995,34679.613546
21.0,2055,34684.767571
21.0,1995,34688.03086
21.0,2055,34689.8944
20.0,2178,34693.671258
21.0,1995,34695.179236
20.0,2119,34700.948786
20.0,2271,34702.726337
21.0,2055,34703.281263
21.0,1995,34706.227867
21.0,2055,34706.357486
21.0,2055,34706.551579
19.0,2442,34709.568994
21.0,2055,34711.61801
17.0,3061,34713.736838
21.0,1995,34717.500732
20.0,2119,34719.666532
21.0,1995,34726.004092
21.0,2235,34732.399702
21.0,2055,34732.807116
21.0,2055,34734.358369
21.0,1995,34739.04433
19.0,2905,34740.027504
21.0,2055,34741.962358
21.0,2055,34742.517093
21.0,1995,34744.347499
21.0,2055,34745.616952
21.0,2055,34745.815007
21.0,2055,34748.862143
21.0,1995,34751.858963
21.0,1995,34755.435431
21.0,2055,34758.758837
18.0,2798,34765.03564
21.0,2160,34767.059863
21.0,1995,34770.315473
21.0,1995,34772.21986
20.0,2239,34775.319535
21.0,1995,34777.857888
21.0,1995,34780.356761
21.0,2055,34783.318139
21.0,1995,34783.634501
21.0,2203,34783.751272
21.0,2055,34784.588576
21.0,1995,34786.677766
21.0,1995,34789.667572
15.0,2924,34794.488817
20.0,2196,34797.033181
21.0,2055,34797.670117
21.0,1995,34803.001937
21.0,2055,34806.216701
21.0,1995,34808.378453
21.0,1995,34810.389348
21.0,1995,34816.381522
21.0,2055,34820.398709
21.0,1995,34822.230682
21.0,1995,34822.550541
21.0,1995,34822.667748
21.0,2055,34824.648842
20.0,2621,34826.113598
21.0,2055,34826.755891
21.0,1995,34828.611385
21.0,1995,34833.426719
21.0,1995,34836.596877
21.0,1995,34841.821594
19.0,2453,34844.933115
21.0,1995,34845.193465
21.0,2055,34848.560156
21.0,1995,34854.980758
21.0,1995,34860.954698
21.0,1995,34861.073175
20.0,2624,34861.457801
21.0,2055,34861.801555
21.0,1995,34863.064859
21.0,1995,34864.522663
21.0,2055,34866.290644
21.0,1995,34867.010535
21.0,2055,34872.995614
20.0,2778,34873.709114
21.0,2055,34876.300766
21.0,1995,34883.52921
21.0,2055,34884.934881
21.0,2269,34885.843599
21.0,1995,34887.085215
21.0,2055,34894.658173
21.0,1995,34899.805247
21.0,1995,34900.143981
21.0,2055,34900.465845
21.0,2055,34900.583992
21.0,1995,34901.420466
21.0,1995,34902.875951
21.0,1995,34904.653112
21.0,1995,34905.378723
21.0,1995,34911.391733
21.0,2055,34913.250395
21.0,1995,34914.592379
21.0,1995,34921.507866
21.0,1995,34922.895873
21.0,1995,34923.847131
21.0,2055,34926.221308
21.0,1995,34937.771978
21.0,1995,34938.127148
21.0,1995,34938.442915
19.0,2325,34938.919056
21.0,1995,34939.395332
21.0,2055,34939.710599
21.0,2100,34942.83746
21.0,1995,34943.350802
21.0,1995,34949.285848
21.0,1995,34951.119133
21.0,1995,34952.437278
19.0,2703,34955.954874
21.0,1995,34959.295426
21.0,2055,34961.810214
21.0,2055,34962.703284
21.0,1995,34964.049443
21.0,1995,34975.616437
21.0,1995,34976.265264
21.0,1995,34977.530441
21.0,2055,34977.902495
21.0,2055,34978.38073
20.0,2182,34979.531574
21.0,1995,34980.683775
21.0,2055,34982.304198
21.0,1995,34987.107531
21.0,1995,34988.973499
21.0,2055,34994.972152
21.0,1995,34997.205652
21.0,1995,34999.761343
21.0,1995,35000.667133
21.0,1995,35001.903856
20.0,2624,35002.246041
21.0,1995,35013.51193
21.0,1995,35016.302181
21.0,2055,35016.608961
21.0,1995,35017.466473
21.0,1995,35018.639361
21.0,1995,35020.288718
20.0,2344,35020.882977
21.0,1995,35025.132645
21.0,1995,35026.991178
20.0,2698,35029.236516
21.0,1995,35033.066906
21.0,2055,35036.451852
21.0,1995,35038.768045
21.0,2055,35039.01577
21.0,2055,35041.472169
20.0,2105,35042.087188
21.0,1995,35051.588185
21.0,1995,35054.330728
21.0,1995,35054.638956
21.0,1995,35055.501206
21.0,1995,35056.70016
21.0,1995,35058.333256
21.0,1995,35058.920712
21.0,2055,35064.266475
21.0,1995,35067.188143
20.0,2179,35068.440336
21.0,1995,35070.97675
21.0,1995,35076.560711
20.0,2135,35076.927124
21.0,2055,35077.948661
21.0,1995,35079.266567
21.0,1995,35079.876666
21.0,2055,35090.621639
21.0,1995,35092.501145
21.0,1995,35093.352496
21.0,1995,35094.499114
20.0,2260,35097.191789
21.0,2055,35097.827627
21.0,2055,35103.166087
21.0,1995,35104.955702
21.0,2055,35107.322256
21.0,2055,35109.846953
21.0,1995,35114.323705
19.0,2976,35114.568084
21.0,1995,35114.697874
21.0,1995,35115.705572
21.0,1995,35117.019636
21.0,2055,35118.777693
21.0,2055,35129.357526
21.0,2055,35132.091776
21.0,1995,35135.45556
21.0,2055,35135.965588
21.0,1995,35140.85025
21.0,1995,35142.640597
20.0,2564,35142.895335
21.0,1995,35145.024805
21.0,2055,35148.726674
21.0,1995,35152.087117
21.0,1995,35152.336985
21.0,1995,35153.479291
18.0,3355,35155.882742
21.0,2055,35155.93867
21.0,2055,35157.681071
20.0,2315,35158.525597
21.0,2055,35168.246809
21.0,1995,35173.698805
21.0,2097,35175.147967
21.0,2420,35177.897332
21.0,1995,35178.676623
21.0,1995,35180.760038
21.0,1995,35182.905966
21.0,2160,35183.656557
21.0,1995,35189.975339
21.0,2055,35192.476513
19.0,2382,35193.920547
21.0,2055,35194.889406
21.0,1995,35196.390831
21.0,2055,35196.701185
20.0,2211,35197.919686
19.0,2779,35205.099596
21.0,1995,35206.221073
21.0,2055,35212.812348
21.0,1995,35213.115586
21.0,1995,35215.842563
21.0,1995,35216.540266
20.0,2153,35221.532269
21.0,2055,35221.819588
21.0,2055,35222.558113
21.0,1995,35227.673596
21.0,1995,35231.593728
20.0,2086,35231.880813
21.0,2055,35233.681198
21.0,1995,35234.04556
21.0,2055,35236.673376
21.0,2279,35239.683266
21.0,2055,35244.86204
21.0,2282,35248.02971
21.0,1995,35250.29242
21.0,1995,35250.59881
21.0,1995,35253.320513
21.0,1995,35254.015558
21.0,1995,35259.47636
21.0,2055,35260.328136
21.0,2055,35261.351204
21.0,1995,35265.352946
21.0,1995,35269.583451
21.0,1995,35271.388139
21.0,1995,35271.753181
21.0,1995,35274.394889
20.0,2119,35279.785864
21.0,1995,35282.663247
19.0,2817,35284.840909
21.0,2055,35286.965039
21.0,1995,35288.408105
21.0,2055,35289.238895
21.0,1995,35291.821392
21.0,2154,35294.116647
21.0,1995,35297.08744
21.0,1995,35298.955108
20.0,2209,35301.9664
21.0,1995,35302.972457
21.0,1995,35307.178152
21.0,1995,35309.000707
21.0,1995,35309.366136
21.0,1995,35311.998774
21.0,2055,35318.442802
21.0,1995,35322.35072
20.0,2209,35324.193077
21.0,1995,35324.48119
21.0,1995,35326.844425
21.0,2055,35327.147077
20.0,2165,35332.710331
21.0,2055,35332.950224
21.0,1995,35334.803414
21.0,1995,35336.687406
21.0,1995,35339.723566
21.0,1995,35340.744391
21.0,1995,35344.978134
21.0,1995,35346.812822
21.0,1995,35349.930452
21.0,1995,35356.411765
21.0,1995,35360.390699
21.0,1995,35362.315844
21.0,1995,35362.637289
20.0,2804,35362.710998
21.0,1995,35364.982123
21.0,1995,35365.29635
21.0,1995,35371.276286
21.0,1995,35371.516697
21.0,1995,35373.390268
21.0,1995,35375.290879
21.0,2055,35380.709067
20.0,2149,35381.486493
21.0,1995,35385.681283
21.0,2099,35385.832925
21.0,1995,35388.762832
21.0,2055,35396.375935
21.0,1995,35401.157021
20.0,2153,35402.298263
21.0,2055,35402.59202
21.0,2055,35402.664506
21.0,1995,35403.741935
21.0,1995,35404.051123
21.0,1995,35409.696401
21.0,1995,35411.786724
21.0,1995,35413.656134
20.0,2269,35415.099796
21.0,1995,35419.610931
21.0,2055,35419.976621
21.0,1995,35423.737487
21.0,1995,35426.760715
21.0,1995,35434.444441
20.0,2744,35438.135447
21.0,2055,35440.265733
21.0,2055,35441.401518
21.0,2039,35441.457724
20.0,2403,35449.41266
21.0,1995,35449.623236
21.0,2055,35452.640848
21.0,1995,35452.945966
21.0,2055,35458.61375
19.0,2896,35459.100244
18.0,3107,35461.67574
20.0,2211,35461.968385
18.0,2906,35464.845973
21.0,2055,35465.830563
21.0,1995,35472.334878
21.0,1995,35476.02114
21.0,1995,35479.361205
21.0,2055,35480.447797
17.0,3243,35485.342402
21.0,1995,35487.322222
21.0,1995,35487.533986
19.0,2722,35491.956898
21.0,1995,35496.516697
20.0,2385,35498.262117
21.0,1995,35499.568495
21.0,2055,35500.990636
21.0,1995,35503.69491
21.0,2055,35503.876775
20.0,2375,35504.274063
21.0,2113,35512.589021
21.0,1995,35514.037257
17.0,3271,35514.910597
21.0,2055,35518.482626
20.0,2179,35521.894216
21.0,1995,35523.311055
21.0,1995,35525.487005
21.0,2055,35526.414215
21.0,2055,35531.127457
21.0,2055,35535.646266
21.0,1995,35536.250346
21.0,1995,35537.536176
21.0,1995,35541.666105
21.0,1995,35541.832819
21.0,2055,35543.311227
21.0,1995,35550.400382
21.0,1995,35552.706283
19.0,2884,35555.790247
21.0,1995,35556.299159
21.0,1995,35559.721367
21.0,1995,35561.140079
21.0,1995,35563.333612
21.0,2055,35565.406583
20.0,2752,35566.216121
21.0,2055,35570.130314
21.0,2055,35575.305084
21.0,1995,35575.471002
21.0,1995,35579.614298
21.0,1995,35579.780034
21.0,2055,35582.390106
20.0,2758,35588.04247
21.0,1995,35588.372686
21.0,1995,35590.686555
21.0,1995,35593.760175
21.0,1995,35599.126051
19.0,2216,35601.911053
21.0,2055,35602.457505
21.0,1995,35604.202003
21.0,1995,35608.043072
20.0,2746,35608.557767
20.0,2271,35608.657737
21.0,1995,35613.355001
21.0,2055,35618.642029
21.0,2055,35618.809305
19.0,2337,35619.711381
21.0,2055,35621.425433
21.0,1995,35625.965522
21.0,2055,35627.49569
21.0,2055,35632.90954
21.0,1995,35637.14333
18.0,2560,35639.420611
21.0,2055,35641.063752
21.0,2055,35641.609176
21.0,2055,35643.495035
21.0,1995,35646.206307
21.0,1995,35646.716838
20.0,2119,35649.169333
21.0,2055,35652.640199
21.0,1995,35656.753982
21.0,2055,35658.047174
21.0,2055,35658.962954
21.0,2055,35660.67821
21.0,2055,35665.178877
21.0,1995,35665.502234
21.0,1995,35670.874954
21.0,1995,35677.387065
21.0,1995,35679.034671
20.0,2233,35679.643787
21.0,2055,35680.718228
21.0,1995,35684.501626
21.0,2055,35685.130392
20.0,2300,35687.100616
21.0,1995,35690.825418
21.0,1995,35695.098325
21.0,2055,35697.532302
20.0,2559,35698.16712
21.0,1995,35703.528477
21.0,2055,35704.994035
21.0,1995,35709.259439
21.0,2544,35709.453495
20.0,2746,35711.557561
21.0,1995,35715.780884
21.0,1995,35718.030056
21.0,1995,35719.115725
20.0,2119,35719.80513
21.0,1995,35728.986626
21.0,2297,35731.344674
21.0,1995,35735.535303
20.0,2626,35735.620974
21.0,1995,35736.174274
21.0,2175,35736.529952
19.0,2890,35740.013827
21.0,2055,35742.687315
21.0,1995,35743.012208
21.0,1995,35747.264183
21.0,1995,35747.459081
21.0,1995,35749.621775
21.0,2055,35754.982738
21.0,1995,35756.104038
21.0,1995,35757.189675
20.0,2192,35761.610482
21.0,1995,35769.310531
21.0,1995,35774.478684
21.0,2055,35774.732301
21.0,2055,35775.299477
20.0,2483,35776.215577
21.0,1995,35777.992291
21.0,1995,35780.692662
19.0,2538,35783.846453
21.0,1995,35785.451854
21.0,1995,35787.575247
20.0,2191,35789.013233
19.0,2552,35791.599603
21.0,1995,35794.02375
21.0,1995,35795.166138
21.0,2175,35796.472397
21.0,1995,35799.634115
21.0,1995,35812.455788
21.0,1995,35813.267257
21.0,2055,35813.859483
21.0,2055,35815.341692
21.0,1995,35815.989264
21.0,1995,35818.670692
21.0,1995,35821.969146
21.0,2055,35824.698197
19.0,2912,35824.849358
21.0,1995,35825.681253
21.0,2055,35828.435474
21.0,1995,35832.442637
21.0,2055,35835.887084
21.0,2039,35838.76733
19.0,2519,35839.954244
