#{"t_start": 1674922134.0819445, "env_id": null}
r,l,t
21.0,1698,18363.876105
20.0,1679,18368.975456
21.0,1698,18369.888105
20.0,1738,18374.520456
19.0,1845,18375.165465
21.0,1698,18376.906255
21.0,1698,18378.21967
21.0,1698,18378.313289
21.0,1698,18378.499023
21.0,1698,18379.726494
21.0,1698,18386.738044
19.0,1942,18387.829969
20.0,1846,18390.473
19.0,1908,18390.750567
19.0,1814,18392.421371
20.0,1679,18394.044158
21.0,1697,18394.207871
21.0,1698,18399.688458
21.0,1659,18405.267455
20.0,1749,18406.225318
21.0,1660,18408.330394
17.0,2131,18408.410237
21.0,1660,18408.43332
20.0,1740,18408.462095
21.0,1698,18410.52843
20.0,1875,18412.444857
21.0,1660,18416.688692
20.0,1790,18420.062514
21.0,1698,18421.412287
21.0,1660,18424.05817
20.0,1774,18424.470876
20.0,1881,18424.494309
21.0,1677,18424.539229
21.0,1698,18430.16318
21.0,1698,18435.62095
21.0,1762,18437.714256
21.0,1698,18438.696109
21.0,1698,18438.775999
21.0,1698,18438.798916
21.0,1698,18438.82252
20.0,1756,18441.928442
21.0,1698,18447.050757
18.0,1943,18447.14493
20.0,1741,18451.218521
21.0,1698,18454.272429
21.0,1698,18454.703362
20.0,1871,18454.797112
20.0,1750,18455.670175
20.0,1756,18455.731615
21.0,1698,18465.806697
16.0,2164,18468.626089
20.0,1797,18469.712601
20.0,1750,18469.931301
20.0,1768,18470.303408
20.0,1798,18470.73876
20.0,1809,18471.028246
20.0,1750,18473.089113
21.0,1698,18477.319803
21.0,1698,18481.47858
19.0,1963,18482.120642
21.0,1698,18484.963077
21.0,1698,18485.058505
21.0,1763,18485.706228
21.0,1698,18485.997363
20.0,1762,18487.109943
21.0,1698,18496.135135
21.0,1698,18499.993423
21.0,1698,18501.002752
20.0,1767,18501.805223
20.0,1810,18503.285165
21.0,1732,18503.961758
19.0,1920,18504.180868
17.0,2143,18506.89475
19.0,1853,18510.350491
19.0,1836,18514.83437
20.0,1767,18516.458803
20.0,1766,18516.537502
18.0,1975,18516.685665
21.0,1732,18516.86527
20.0,1797,18517.744089
20.0,1797,18519.122346
21.0,1762,18527.503018
20.0,1768,18531.481998
21.0,1698,18532.033083
20.0,1767,18532.465908
20.0,1750,18535.130508
20.0,1796,18536.165104
20.0,1815,18539.221936
18.0,2104,18540.763399
20.0,1762,18541.749521
21.0,1732,18545.734815
21.0,1702,18546.841552
21.0,1702,18549.501549
19.0,1853,18550.846534
19.0,1915,18550.909508
19.0,1956,18551.503961
17.0,1980,18552.269404
21.0,1698,18557.974381
20.0,1737,18563.650791
19.0,1913,18566.362106
21.0,1698,18566.652401
19.0,1912,18569.438576
18.0,2201,18570.95861
21.0,1698,18572.247535
19.0,1842,18572.31168
20.0,1967,18576.150835
20.0,1793,18579.411765
20.0,1750,18581.427819
20.0,1749,18582.728082
20.0,1754,18582.878991
21.0,1698,18583.226915
20.0,1750,18583.408055
18.0,2328,18588.027014
19.0,1829,18591.292425
21.0,1698,18594.676134
21.0,1698,18597.402867
21.0,1698,18597.721854
21.0,1763,18601.700717
20.0,1756,18603.09426
21.0,1763,18604.507303
20.0,1767,18604.633092
21.0,1698,18607.173474
21.0,1698,18610.119787
21.0,1698,18612.037657
21.0,1698,18614.015904
20.0,1739,18614.610829
20.0,1767,18614.635665
21.0,1825,18615.929743
21.0,1698,18619.166918
20.0,1766,18623.939638
21.0,1698,18626.278429
20.0,1741,18630.042496
20.0,1741,18630.364958
21.0,1698,18633.838227
21.0,1698,18635.219478
20.0,1679,18636.284766
21.0,1819,18638.889779
21.0,1698,18639.266693
21.0,1698,18642.333418
21.0,1698,18644.203429
21.0,1698,18646.153491
20.0,1815,18648.803576
21.0,1826,18648.985884
19.0,1911,18651.699866
20.0,1828,18653.090832
21.0,1702,18655.22489
21.0,1698,18657.256697
21.0,1698,18661.032922
20.0,1793,18662.447978
21.0,1698,18664.209238
20.0,1756,18666.652821
20.0,1755,18667.717423
21.0,1698,18669.814062
20.0,1811,18671.489438
21.0,1698,18672.793292
20.0,1767,18675.982411
21.0,1698,18679.400011
20.0,1914,18680.604385
20.0,1784,18681.135568
21.0,1698,18682.322122
21.0,1698,18683.724128
21.0,1732,18686.484419
21.0,1698,18687.91444
21.0,1703,18693.196275
21.0,1698,18694.888373
19.0,1897,18695.267858
21.0,1697,18697.30402
21.0,1698,18700.378279
21.0,1819,18700.569637
20.0,1741,18702.785737
20.0,1793,18705.007453
21.0,1698,18706.413803
21.0,1698,18709.795603
21.0,1704,18711.62126
21.0,1704,18712.799757
19.0,1817,18713.122716
21.0,1704,18714.203908
19.0,1825,18720.510213
20.0,1940,18721.170682
21.0,1703,18725.662169
18.0,1947,18727.96349
19.0,1911,18729.004568
21.0,1764,18731.84242
21.0,1764,18732.028128
20.0,1740,18733.826397
21.0,1698,18735.298938
17.0,2176,18736.148289
21.0,1698,18736.718249
20.0,1800,18741.947569
21.0,1698,18741.947834
20.0,1741,18744.233629
21.0,1703,18744.633925
18.0,1841,18745.709934
21.0,1698,18756.025719
21.0,1698,18758.347296
21.0,1698,18759.387771
16.0,2174,18760.030036
21.0,1698,18762.409172
20.0,1817,18764.34936
4.0,2498,18765.18406
20.0,1778,18765.639101
21.0,1698,18765.694343
21.0,1698,18766.537157
21.0,1698,18767.113674
20.0,1679,18771.980083
20.0,1679,18771.980341
21.0,1698,18774.579325
20.0,1785,18777.578341
18.0,1930,18779.095698
21.0,1698,18786.319182
21.0,1704,18789.916668
21.0,1719,18790.837388
20.0,1908,18792.527074
21.0,1698,18792.831924
21.0,1698,18794.76687
21.0,1698,18795.602336
21.0,1698,18796.052256
21.0,1698,18796.949895
20.0,1749,18797.029216
19.0,1844,18800.127852
21.0,1698,18802.418443
20.0,1756,18803.459248
21.0,1819,18807.205548
21.0,1698,18809.591346
20.0,1797,18809.843172
21.0,1819,18819.017702
20.0,1756,18821.378832
20.0,1749,18822.170228
21.0,1698,18822.962765
20.0,1762,18824.421503
21.0,1739,18826.804163
20.0,1756,18827.557297
20.0,1787,18829.011658
20.0,1786,18829.073901
21.0,1698,18830.618185
19.0,2001,18830.680703
21.0,1698,18832.904565
18.0,1865,18836.934972
20.0,1786,18839.274746
20.0,1793,18842.037893
18.0,2272,18850.428807
21.0,1758,18850.666732
20.0,1756,18852.959169
21.0,1698,18853.504769
20.0,1796,18854.474897
20.0,1797,18856.725245
21.0,1698,18858.088663
20.0,1797,18859.114862
21.0,1698,18859.549067
21.0,1698,18859.610456
21.0,1698,18861.154428
20.0,1795,18862.93501
21.0,1699,18863.436001
21.0,1698,18867.470963
21.0,1698,18869.80378
20.0,1678,18872.223801
21.0,1698,18881.165099
21.0,1819,18883.097874
20.0,1679,18883.120924
21.0,1698,18884.98078
21.0,1698,18887.234854
20.0,1913,18887.867844
21.0,1698,18889.652807
21.0,1698,18890.079173
19.0,1873,18891.778367
19.0,1797,18891.927017
21.0,1698,18893.969633
20.0,1838,18894.187958
19.0,1814,18895.538031
21.0,1698,18900.253139
19.0,1845,18900.565578
19.0,2110,18909.970191
21.0,1698,18911.518646
21.0,1698,18913.435994
20.0,1793,18915.138558
21.0,1697,18915.271304
21.0,1698,18918.157233
21.0,1698,18922.183097
20.0,2035,18923.567919
20.0,1918,18923.860352
21.0,1698,18924.235996
20.0,1679,18925.461716
19.0,1991,18925.594011
20.0,1899,18928.031767
18.0,2041,18928.163555
21.0,1698,18930.556865
21.0,1698,18930.867714
20.0,1853,18942.983216
21.0,1698,18943.68996
21.0,1698,18945.508169
21.0,1943,18946.119216
21.0,1759,18946.477899
21.0,1660,18951.732851
19.0,1927,18952.507904
20.0,1679,18953.479821
20.0,1678,18953.748818
21.0,1698,18955.716832
21.0,1698,18955.848714
19.0,1775,18955.869924
21.0,1698,18958.304583
20.0,1768,18959.684139
21.0,1698,18960.846083
19.0,2127,18968.895808
21.0,1698,18974.164594
21.0,1698,18976.009185
20.0,1914,18977.334198
20.0,1870,18979.690074
21.0,1698,18982.224802
21.0,1698,18982.988721
21.0,1698,18983.948867
18.0,2109,18984.306473
20.0,1762,18985.353596
21.0,1698,18986.172033
21.0,1698,18986.303646
20.0,1797,18988.076963
20.0,1793,18990.414801
21.0,1698,18991.257146
21.0,1897,18993.64626
21.0,1698,18999.151242
21.0,1698,19004.371299
21.0,1698,19006.193258
21.0,1698,19007.507136
21.0,1698,19009.847998
20.0,1722,19012.794628
21.0,1698,19013.138249
21.0,1698,19014.104579
21.0,1698,19014.465627
21.0,1698,19016.452222
20.0,1822,19017.852523
21.0,1698,19018.384814
21.0,1698,19020.739375
19.0,1926,19025.621976
20.0,1813,19026.026276
18.0,2236,19026.081624
21.0,1698,19029.537894
21.0,1698,19034.73845
21.0,1698,19037.868174
20.0,1722,19040.654719
20.0,1679,19042.838609
20.0,1679,19044.133527
18.0,1749,19044.423917
20.0,1679,19044.500648
20.0,1679,19046.484195
16.0,2298,19047.235547
18.0,1778,19049.50428
19.0,1758,19049.668255
20.0,1874,19054.074187
20.0,1722,19056.245399
19.0,1780,19057.667723
21.0,1698,19059.686411
17.0,2142,19064.429103
21.0,1698,19065.194717
20.0,1811,19070.369709
20.0,1793,19073.014748
21.0,1698,19073.523178
21.0,1698,19074.841514
21.0,1698,19075.21796
20.0,1778,19076.582703
21.0,1698,19077.248361
21.0,1698,19078.038445
21.0,1698,19080.318623
21.0,1698,19080.497819
21.0,1698,19085.010743
21.0,1698,19087.2294
21.0,1698,19088.65918
21.0,1698,19090.709236
20.0,1762,19096.482977
20.0,1762,19097.251962
19.0,1928,19105.406033
19.0,1841,19106.402619
20.0,1762,19107.217422
21.0,1698,19107.4585
20.0,1870,19107.525826
20.0,1809,19107.766736
21.0,1698,19108.924884
21.0,1698,19111.398871
20.0,1761,19112.370879
16.0,2201,19117.202204
21.0,1698,19118.035854
21.0,1762,19120.640734
19.0,1997,19121.235872
21.0,1698,19121.543797
21.0,1698,19127.17727
21.0,1698,19127.956796
21.0,1698,19136.142483
21.0,1698,19137.056245
21.0,1698,19138.031775
21.0,1698,19138.093323
20.0,1750,19138.761209
21.0,1698,19139.446364
21.0,1659,19141.221563
21.0,1762,19144.121402
18.0,2087,19145.396053
20.0,1828,19151.083486
21.0,1763,19152.48392
21.0,1763,19153.076862
21.0,1762,19153.368689
18.0,2110,19155.284376
20.0,1795,19159.542327
20.0,1893,19162.05126
21.0,1699,19166.99588
21.0,1698,19167.932554
21.0,1699,19168.953205
21.0,1698,19169.644367
20.0,1815,19172.406667
20.0,1815,19174.199566
17.0,2063,19175.531611
19.0,1970,19179.755667
16.0,2187,19184.925914
19.0,1938,19186.160931
19.0,1830,19186.520457
18.0,1888,19187.274062
20.0,1777,19187.509171
21.0,1702,19192.9763
19.0,1942,19194.752412
15.0,2445,19196.64495
21.0,1698,19197.593155
21.0,1702,19198.55937
20.0,1762,19200.614808
21.0,1698,19202.926905
21.0,1698,19204.666527
21.0,1698,19206.003744
21.0,1698,19210.213212
21.0,1659,19214.634825
5.0,2606,19216.313571
21.0,1762,19217.582907
20.0,1768,19218.792805
20.0,1882,19220.073235
21.0,1698,19223.231136
19.0,2030,19223.697208
19.0,1776,19229.216118
20.0,1938,19229.278023
19.0,1985,19231.999983
19.0,1775,19232.219734
21.0,1698,19233.158089
21.0,1660,19234.225997
20.0,1915,19240.069412
10.0,2599,19244.797752
18.0,2016,19246.08118
21.0,1698,19246.530792
21.0,1698,19247.797812
20.0,1756,19250.037032
16.0,2047,19251.083149
20.0,1754,19251.302161
21.0,1720,19253.840289
21.0,1698,19253.918266
21.0,1698,19262.215018
21.0,1698,19263.371455
19.0,1961,19264.122537
21.0,1698,19264.450984
19.0,1879,19265.659954
21.0,1698,19270.367617
17.0,2437,19272.723845
21.0,1698,19275.123325
20.0,1756,19277.862519
20.0,1762,19279.243006
21.0,1702,19280.411258
21.0,1698,19281.388653
21.0,1698,19281.60576
19.0,1999,19281.770294
21.0,1698,19284.14986
21.0,1698,19284.22721
21.0,1698,19292.51745
21.0,1702,19293.755071
21.0,1698,19294.449912
21.0,1702,19296.059452
21.0,1698,19303.020582
15.0,2437,19307.992653
21.0,1703,19308.300218
21.0,1698,19310.804166
20.0,1786,19311.199592
21.0,1698,19311.770875
21.0,1698,19311.991634
21.0,1698,19312.156598
8.0,2426,19313.750705
17.0,2197,19314.410412
20.0,1762,19315.760794
20.0,1793,19316.248856
21.0,1698,19324.147002
21.0,1697,19326.406097
21.0,1819,19326.980242
18.0,2057,19329.324949
21.0,1698,19333.377469
20.0,1750,19339.630783
20.0,1855,19341.223477
21.0,1698,19341.58469
20.0,1768,19343.456766
21.0,1698,19344.2426
21.0,1788,19344.265537
21.0,1698,19344.910772
19.0,1835,19344.95569
21.0,1698,19346.323697
21.0,1698,19346.816079
18.0,2108,19348.741683
21.0,1698,19354.930368
21.0,1698,19357.264505
21.0,1698,19357.83757
21.0,1698,19360.18193
21.0,1698,19364.235864
20.0,1797,19372.166874
20.0,1797,19373.730282
20.0,1797,19374.091802
21.0,1698,19374.154369
20.0,1797,19376.62055
20.0,1797,19376.649129
20.0,1797,19377.291799
20.0,1797,19377.332034
21.0,1762,19378.515283
20.0,1797,19378.66463
21.0,1698,19379.271624
19.0,1871,19388.483438
20.0,1750,19388.596047
21.0,1698,19390.57916
20.0,1838,19390.754365
21.0,1698,19394.638075
20.0,1741,19403.336048
20.0,1740,19404.888326
21.0,1762,19405.638662
21.0,1698,19407.033125
21.0,1698,19407.05604
21.0,1698,19407.705069
21.0,1698,19407.750279
21.0,1698,19408.936137
18.0,1968,19409.412389
20.0,1754,19410.72831
18.0,2094,19416.219186
21.0,1698,19418.900773
21.0,1698,19419.017995
21.0,1698,19421.026665
21.0,1715,19421.496501
21.0,1698,19425.069793
21.0,1698,19435.328592
19.0,1943,19438.143385
20.0,1786,19439.041162
20.0,1786,19439.072398
21.0,1702,19439.433061
20.0,1913,19439.938427
21.0,1698,19441.132863
20.0,1812,19441.885408
18.0,1929,19442.334693
21.0,1698,19446.602064
21.0,1698,19449.324848
21.0,1698,19449.435334
21.0,1698,19451.887614
20.0,1914,19455.257953
21.0,1728,19455.987733
12.0,3236,19465.634129
20.0,1836,19468.151491
21.0,1698,19468.510988
21.0,1698,19469.781863
21.0,1698,19470.2867
20.0,1755,19470.436737
20.0,1778,19470.87907
21.0,1698,19472.684475
19.0,1871,19475.319169
21.0,1698,19476.945692
19.0,1757,19480.791981
19.0,1801,19481.478202
21.0,1698,19482.19458
21.0,1719,19486.677608
13.0,2606,19487.718559
20.0,1842,19488.152828
20.0,1739,19496.678306
21.0,1704,19498.561807
21.0,1704,19498.925864
21.0,1704,19500.696867
21.0,1704,19501.282942
20.0,1739,19501.485707
21.0,1783,19501.633308
21.0,1704,19503.091347
21.0,1719,19505.995628
21.0,1698,19507.260246
21.0,1704,19511.9857
21.0,1698,19512.596579
18.0,2045,19517.43424
20.0,1739,19517.866552
21.0,1698,19518.17358
20.0,1942,19522.959375
20.0,1786,19528.770767
19.0,1808,19531.417732
21.0,1689,19531.635314
20.0,1842,19531.680546
21.0,1689,19531.844393
20.0,1777,19533.553439
20.0,1740,19534.355248
20.0,1741,19538.502297
18.0,2078,19543.286994
20.0,1739,19543.697031
17.0,1992,19547.581127
21.0,1698,19548.169244
21.0,1698,19548.482111
20.0,1755,19548.774361
12.0,2878,19552.266819
20.0,1859,19556.114806
21.0,1703,19559.120765
20.0,1679,19561.59762
20.0,1679,19561.642926
20.0,1678,19561.789846
20.0,1768,19562.991086
21.0,1698,19563.873224
21.0,1698,19564.676729
21.0,1698,19568.900804
19.0,1915,19577.924205
21.0,1698,19577.969677
21.0,1698,19578.863907
20.0,1741,19579.334731
21.0,1698,19582.651628
18.0,2225,19583.069582
19.0,1952,19583.701
20.0,1825,19588.781434
21.0,1698,19589.541199
21.0,1698,19591.973229
21.0,1698,19592.152381
20.0,1755,19593.032184
21.0,1698,19594.233528
20.0,1778,19594.788836
21.0,1698,19595.040349
21.0,1698,19599.208196
21.0,1698,19608.238249
21.0,1698,19608.277801
21.0,1698,19609.638841
20.0,1793,19610.872948
20.0,1767,19614.191207
19.0,1967,19618.144912
19.0,1979,19618.988029
20.0,1815,19621.915486
19.0,1890,19622.510538
21.0,1698,19623.3127
19.0,1830,19624.614117
19.0,1884,19625.754804
20.0,1826,19627.602752
19.0,1929,19628.64957
20.0,1737,19630.30944
20.0,2059,19631.812448
21.0,1698,19638.955863
21.0,1698,19639.000675
21.0,1698,19640.353123
20.0,1740,19642.52283
21.0,1702,19645.234729
21.0,1703,19650.061952
21.0,1698,19652.921932
15.0,1948,19653.685706
21.0,1698,19654.398587
20.0,1788,19655.212898
20.0,1739,19656.445464
21.0,1698,19659.72139
20.0,1881,19660.136275
20.0,1788,19660.339756
21.0,1698,19661.387281
21.0,1698,19669.753724
21.0,1758,19670.820079
21.0,1697,19673.117892
21.0,1818,19673.301267
15.0,2530,19677.556548
20.0,1817,19677.88596
21.0,1698,19680.600859
21.0,1698,19684.135045
21.0,1698,19684.834938
20.0,1793,19685.141106
20.0,1787,19687.249877
21.0,1698,19690.170979
21.0,1698,19690.572575
21.0,1698,19691.750833
19.0,1868,19693.818209
17.0,2192,19695.739212
21.0,1698,19700.141226
21.0,1698,19701.29368
21.0,1698,19703.658049
21.0,1698,19703.846543
21.0,1698,19708.109061
21.0,1698,19708.438947
21.0,1698,19711.149173
21.0,1698,19714.674992
21.0,1698,19715.36757
20.0,1756,19716.715592
20.0,1840,19720.306824
21.0,1698,19720.71929
20.0,1797,19724.087231
21.0,1698,19726.287849
21.0,1819,19726.52993
19.0,2017,19726.852063
20.0,1878,19733.941032
20.0,1793,19735.928791
18.0,2054,19738.134707
19.0,1976,19739.034055
21.0,1698,19741.599318
20.0,1878,19741.782605
20.0,1878,19742.112061
21.0,1698,19745.162095
21.0,1698,19745.864098
21.0,1698,19750.833791
21.0,1698,19751.233213
15.0,2169,19755.703176
21.0,1698,19757.379228
20.0,1750,19757.987949
20.0,1777,19758.248709
18.0,2028,19760.516293
20.0,1920,19768.620353
21.0,1698,19768.864121
20.0,1915,19770.556363
20.0,1823,19771.989538
21.0,1698,19775.790611
20.0,1894,19775.939178
19.0,1929,19776.388593
21.0,1698,19776.498976
18.0,1990,19777.979825
21.0,1698,19781.427394
21.0,1702,19781.897666
21.0,1698,19786.215419
21.0,1698,19788.711114
21.0,1776,19789.269477
20.0,1762,19789.629396
20.0,1786,19792.689497
21.0,1698,19798.96269
20.0,1754,19800.170203
21.0,1698,19800.85136
21.0,1762,19803.421808
21.0,1698,19806.240274
21.0,1698,19806.690854
21.0,1698,19806.806491
20.0,1755,19809.297081
21.0,1698,19811.712499
19.0,2074,19812.797108
20.0,1811,19814.18489
21.0,1698,19816.503379
21.0,1698,19819.006156
21.0,1698,19819.539681
20.0,1756,19820.933702
20.0,1778,19824.241505
21.0,1698,19829.103718
21.0,1698,19831.06221
20.0,1761,19831.51691
20.0,1875,19836.823766
19.0,1887,19839.982571
20.0,1877,19840.412809
20.0,1998,19842.560458
20.0,1877,19843.013776
20.0,1878,19845.467359
21.0,1762,19845.888711
21.0,1698,19847.112247
20.0,1958,19848.049697
21.0,1765,19851.445681
21.0,1698,19851.65754
20.0,1880,19853.014303
19.0,1810,19862.250056
21.0,1697,19862.583043
18.0,2105,19862.629773
20.0,1838,19864.725749
21.0,1698,19867.97766
20.0,1762,19872.537905
20.0,1837,19873.499984
21.0,1819,19875.598161
21.0,1698,19876.327957
19.0,1857,19876.724752
21.0,1698,19878.843052
19.0,1910,19880.526978
20.0,1850,19880.652832
21.0,1698,19882.384559
21.0,1698,19883.707667
20.0,1871,19885.412004
21.0,1698,19893.298323
21.0,1698,19893.669146
21.0,1698,19893.711967
21.0,1698,19895.866937
20.0,1754,19900.131018
21.0,1698,19903.822911
21.0,1702,19904.861374
21.0,1702,19907.703232
21.0,1702,19908.108263
21.0,1776,19908.317937
21.0,1702,19910.37803
21.0,1702,19912.222904
20.0,1754,19913.360522
21.0,1703,19914.182069
20.0,1958,19920.020045
19.0,2048,19923.19506
21.0,1698,19924.618467
21.0,1698,19924.663455
20.0,1678,19926.332271
19.0,1851,19927.038784
21.0,1698,19930.966415
21.0,1698,19935.603064
21.0,1898,19938.135004
21.0,1702,19938.90118
21.0,1698,19939.032097
21.0,1698,19940.971971
19.0,1940,19942.769748
21.0,1698,19943.732981
21.0,1819,19946.711042
19.0,2017,19948.370255
21.0,1702,19950.486164
20.0,1750,19955.912066
21.0,1702,19957.457457
21.0,1775,19958.070821
19.0,2037,19959.599191
19.0,2147,19963.068126
21.0,1698,19965.923252
19.0,2010,19966.882107
21.0,1820,19971.386273
21.0,1820,19971.518292
21.0,1879,19971.681849
21.0,1698,19973.07075
20.0,2031,19977.166715
20.0,1741,19977.7595
19.0,1945,19978.428027
20.0,1818,19980.787205
20.0,1815,19982.852815
21.0,1703,19988.446955
19.0,1880,19989.441066
20.0,1798,19989.537119
21.0,1703,19989.988195
20.0,1879,19996.516647
20.0,1793,19997.85346
20.0,1750,19998.053375
21.0,1761,20002.879921
20.0,1872,20004.735442
19.0,2005,20007.392678
19.0,2005,20008.796356
21.0,1722,20009.085212
20.0,1793,20009.162726
21.0,1698,20011.070653
19.0,1971,20012.909998
21.0,1698,20013.144773
21.0,1698,20018.816709
21.0,1698,20020.354396
20.0,1811,20021.844928
21.0,1697,20026.88417
19.0,2100,20027.07007
21.0,1698,20028.441209
20.0,1755,20034.291297
19.0,2153,20036.347504
21.0,1698,20039.168672
21.0,1698,20039.46015
20.0,1811,20039.797575
20.0,1992,20040.37298
21.0,1703,20041.508789
21.0,1698,20043.261109
21.0,1703,20043.582917
20.0,2019,20045.273226
21.0,1698,20050.665591
20.0,1811,20051.160727
21.0,1698,20052.157411
21.0,1698,20057.192054
21.0,1698,20057.39151
21.0,1698,20058.783355
20.0,1843,20067.148633
20.0,1793,20068.315997
20.0,1750,20070.358664
20.0,1741,20070.498909
21.0,1722,20070.499171
21.0,1698,20070.647399
21.0,1698,20071.770044
21.0,1698,20073.824447
21.0,1698,20075.504168
20.0,1948,20077.934894
21.0,1698,20080.850865
21.0,1698,20081.330056
19.0,1714,20082.608128
21.0,1698,20087.356159
21.0,1698,20087.5423
21.0,1698,20088.910928
20.0,1850,20100.485874
21.0,1698,20101.012825
21.0,1702,20101.350633
20.0,1853,20101.759033
21.0,1698,20102.508858
21.0,1698,20104.799796
20.0,1888,20104.874638
20.0,1888,20104.874861
21.0,1775,20108.009503
21.0,1702,20112.055109
21.0,1702,20112.541668
21.0,1702,20113.822971
16.0,2072,20115.726142
21.0,1699,20118.528646
21.0,1698,20118.694285
20.0,1781,20121.546398
21.0,1715,20131.987248
21.0,1698,20132.032478
20.0,1750,20133.326238
21.0,1820,20133.349316
21.0,1776,20134.471593
20.0,1679,20134.814538
20.0,1741,20135.969038
20.0,1755,20136.224865
20.0,1767,20139.420769
20.0,1722,20144.441415
20.0,1797,20144.502622
18.0,1914,20146.116564
21.0,1698,20148.761964
20.0,1877,20149.136662
21.0,1698,20151.77918
18.0,2107,20156.1897
20.0,1741,20162.987105
21.0,1722,20163.992314
21.0,1722,20164.015375
19.0,1914,20166.112286
20.0,1740,20166.95677
19.0,1862,20167.983842
20.0,1906,20168.442763
21.0,1698,20169.715647
19.0,1911,20170.308991
20.0,1741,20175.779113
20.0,1741,20177.383785
19.0,1859,20177.836335
21.0,1698,20179.269705
20.0,1845,20184.907731
19.0,2129,20187.323791
20.0,1842,20189.293426
21.0,1698,20194.534543
21.0,1698,20194.557888
21.0,1698,20196.656406
20.0,1888,20196.933704
21.0,1698,20197.506889
21.0,1698,20198.524835
21.0,1942,20204.598722
21.0,1698,20208.179824
17.0,2181,20209.46808
18.0,2285,20209.49117
21.0,1698,20209.628415
20.0,1969,20211.043844
21.0,1698,20215.320615
21.0,1698,20217.750366
14.0,2555,20223.118271
21.0,1702,20225.051465
21.0,1702,20225.075039
21.0,1698,20227.405801
21.0,1698,20227.984581
21.0,1702,20229.087575
19.0,2037,20233.244993
21.0,1702,20235.200153
12.0,2735,20238.390574
21.0,1698,20238.739024
21.0,1698,20240.178023
20.0,1722,20240.471495
20.0,1740,20242.320559
21.0,1698,20245.864554
20.0,1740,20249.056374
20.0,1741,20254.446744
16.0,2614,20256.481895
20.0,1741,20258.706999
20.0,1741,20259.284112
15.0,2173,20264.155128
18.0,2023,20265.445146
14.0,2261,20265.719857
21.0,1703,20265.813632
19.0,1818,20265.929613
21.0,1702,20271.041511
19.0,1817,20271.385537
21.0,1698,20272.806736
19.0,1832,20273.112123
18.0,2012,20274.569277
20.0,1741,20277.148619
21.0,1698,20279.593293
21.0,1698,20287.050973
20.0,1853,20287.792511
21.0,1759,20290.529804
20.0,1884,20293.431786
20.0,1767,20297.534098
20.0,1781,20298.054363
20.0,1781,20298.256289
20.0,1875,20299.822248
19.0,1969,20299.861839
20.0,1842,20304.406809
20.0,1842,20304.755498
20.0,1842,20306.161192
20.0,1842,20306.449064
20.0,1829,20310.223648
21.0,1704,20310.406702
19.0,2104,20312.57675
20.0,1722,20318.868972
20.0,1793,20319.410834
20.0,1754,20322.020916
21.0,1698,20323.819506
21.0,1699,20328.3662
21.0,1698,20328.54935
21.0,1702,20330.224494
21.0,1848,20330.518996
19.0,1969,20334.938361
20.0,1740,20335.439134
20.0,1845,20339.049233
20.0,1842,20339.283706
21.0,1719,20340.87889
20.0,1776,20342.076596
17.0,2100,20342.210682
21.0,1718,20343.211325
20.0,1712,20349.991292
19.0,1849,20351.920043
21.0,1698,20354.171486
21.0,1850,20355.086354
20.0,1740,20359.509071
20.0,1750,20359.872196
21.0,1698,20360.930702
19.0,2000,20366.207732
21.0,1660,20369.006328
20.0,1919,20369.513899
21.0,1702,20370.001029
21.0,1698,20372.854425
21.0,1826,20373.828337
19.0,1862,20375.677709
16.0,2320,20377.224745
20.0,2040,20380.00391
20.0,1738,20383.258759
19.0,1863,20383.591914
21.0,1703,20384.894341
19.0,1792,20387.389218
21.0,1703,20390.570821
21.0,1822,20392.349747
18.0,2152,20399.642631
20.0,1694,20400.351449
20.0,1722,20400.377814
18.0,2051,20403.278506
20.0,1755,20405.836937
19.0,1940,20408.210384
21.0,1763,20409.527226
18.0,2291,20410.93713
19.0,1943,20411.362978
20.0,1741,20412.067265
21.0,1702,20416.539595
19.0,1915,20419.240293
19.0,2020,20420.92838
19.0,1865,20422.382377
19.0,1774,20424.079158
20.0,1722,20425.055686
21.0,1703,20432.676328
21.0,1703,20433.44055
20.0,1853,20436.264245
19.0,1788,20437.685362
20.0,1796,20440.098908
19.0,1861,20443.628877
20.0,1737,20443.865994
20.0,1828,20444.237736
19.0,1802,20446.153991
18.0,1867,20446.619616
20.0,1785,20452.549104
19.0,1926,20452.5726
20.0,1722,20452.990315
20.0,1722,20454.360112
19.0,1769,20456.758987
19.0,1729,20456.894937
21.0,1698,20463.336007
21.0,1703,20464.134619
21.0,1698,20466.753328
21.0,1698,20468.200283
20.0,1737,20471.347544
21.0,1698,20474.875117
20.0,1736,20474.974924
19.0,1788,20476.130218
21.0,1698,20476.793695
21.0,1703,20483.23795
21.0,1703,20483.2611
20.0,1784,20485.252335
20.0,1737,20485.828318
16.0,2195,20486.369674
21.0,1701,20487.767948
20.0,1782,20489.506556
21.0,1703,20494.839213
20.0,1815,20497.842357
21.0,1703,20498.512061
21.0,1703,20500.104533
21.0,1703,20503.233728
21.0,1703,20506.914373
21.0,1703,20507.01875
20.0,1679,20508.550603
20.0,1741,20509.004337
21.0,1703,20515.73458
21.0,1703,20515.763522
21.0,1703,20518.127396
21.0,1703,20518.613864
20.0,1761,20518.65292
21.0,1703,20519.877739
21.0,1703,20521.448156
21.0,1704,20526.43298
19.0,1743,20530.496375
